"","Name","Type1","Type2","Region","Legendary","Mythical","Baby","Fossil","Mega","Gmax","Mono-type","Dual-type","Sprite"
"796","xurkitree","electric",NA,"alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png"
"797","celesteela","steel","flying","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png"
"798","kartana","grass","steel","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png"
"799","guzzlord","dark","dragon","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png"
"800","necrozma","psychic",NA,"alola",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png"
"801","magearna","steel","fairy","alola",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png"
"802","marshadow","fighting","ghost","alola",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png"
"803","poipole","poison",NA,"alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png"
"804","naganadel","poison","dragon","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png"
"805","stakataka","rock","steel","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png"
"806","blacephalon","fire","ghost","alola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png"
"807","zeraora","electric",NA,"alola",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png"
"808","meltan","steel",NA,"alola",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png"
"809","melmetal","steel",NA,"alola",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png"
"810","grookey","grass",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png"
"811","thwackey","grass",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png"
"812","rillaboom","grass",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png"
"813","scorbunny","fire",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png"
"814","raboot","fire",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png"
"815","cinderace","fire",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png"
"816","sobble","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png"
"817","drizzile","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png"
"818","inteleon","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png"
"819","skwovet","normal",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png"
"820","greedent","normal",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png"
"821","rookidee","flying",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png"
"822","corvisquire","flying",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png"
"823","corviknight","flying","steel","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png"
"824","blipbug","bug",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png"
"825","dottler","bug","psychic","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png"
"826","orbeetle","bug","psychic","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png"
"827","nickit","dark",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png"
"828","thievul","dark",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png"
"829","gossifleur","grass",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png"
"830","eldegoss","grass",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png"
"831","wooloo","normal",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png"
"832","dubwool","normal",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png"
"833","chewtle","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png"
"834","drednaw","water","rock","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png"
"835","yamper","electric",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png"
"836","boltund","electric",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png"
"837","rolycoly","rock",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png"
"838","carkol","rock","fire","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png"
"839","coalossal","rock","fire","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png"
"840","applin","grass","dragon","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png"
"841","flapple","grass","dragon","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png"
"842","appletun","grass","dragon","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png"
"843","silicobra","ground",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png"
"844","sandaconda","ground",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png"
"845","cramorant","flying","water","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png"
"846","arrokuda","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png"
"847","barraskewda","water",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png"
"848","toxel","electric","poison","galar",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png"
"849","toxtricity-amped","electric","poison","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png"
"850","sizzlipede","fire","bug","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png"
"851","centiskorch","fire","bug","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png"
"852","clobbopus","fighting",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png"
"853","grapploct","fighting",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png"
"854","sinistea","ghost",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png"
"855","polteageist","ghost",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png"
"856","hatenna","psychic",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png"
"857","hattrem","psychic",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png"
"858","hatterene","psychic","fairy","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png"
"859","impidimp","dark","fairy","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png"
"860","morgrem","dark","fairy","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png"
"861","grimmsnarl","dark","fairy","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png"
"862","obstagoon","dark","normal","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png"
"863","perrserker","steel",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png"
"864","cursola","ghost",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png"
"865","sirfetchd","fighting",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png"
"866","mr-rime","ice","psychic","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png"
"867","runerigus","ground","ghost","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png"
"868","milcery","fairy",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png"
"869","alcremie","fairy",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png"
"870","falinks","fighting",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png"
"871","pincurchin","electric",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png"
"872","snom","ice","bug","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png"
"873","frosmoth","ice","bug","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png"
"874","stonjourner","rock",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png"
"875","eiscue-ice","ice",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png"
"876","indeedee-male","psychic","normal","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png"
"877","morpeko-full-belly","electric","dark","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png"
"878","cufant","steel",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png"
"879","copperajah","steel",NA,"galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png"
"880","dracozolt","electric","dragon","galar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png"
"881","arctozolt","electric","ice","galar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png"
"882","dracovish","water","dragon","galar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png"
"883","arctovish","water","ice","galar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png"
"884","duraludon","steel","dragon","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png"
"885","dreepy","dragon","ghost","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png"
"886","drakloak","dragon","ghost","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png"
"887","dragapult","dragon","ghost","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png"
"888","zacian","fairy",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png"
"889","zamazenta","fighting",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png"
"890","eternatus","poison","dragon","galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png"
"891","kubfu","fighting",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png"
"892","urshifu-single-strike","fighting","dark","galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png"
"893","zarude","dark","grass","galar",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png"
"894","regieleki","electric",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png"
"895","regidrago","dragon",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png"
"896","glastrier","ice",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png"
"897","spectrier","ghost",NA,"galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png"
"898","calyrex","psychic","grass","galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png"
"899","wyrdeer","normal","psychic","hisui",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png"
"900","kleavor","bug","rock","hisui",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png"
"901","ursaluna","ground","normal","hisui",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png"
"902","basculegion-male","water","ghost","hisui",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png"
"903","sneasler","fighting","poison","galar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png"
"904","overqwil","dark","poison","hisui",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png"
"905","enamorus-incarnate","fairy","flying","galar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png"
"906","sprigatito","grass",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png"
"907","floragato","grass",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png"
"908","meowscarada","grass","dark","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png"
"909","fuecoco","fire",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png"
"910","crocalor","fire",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png"
"911","skeledirge","fire","ghost","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png"
"912","quaxly","water",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png"
"913","quaxwell","water",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png"
"914","quaquaval","water","fighting","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png"
"915","lechonk","normal",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png"
"916","oinkologne-male","normal",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png"
"917","tarountula","bug",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png"
"918","spidops","bug",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png"
"919","nymble","bug",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png"
"920","lokix","bug","dark","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png"
"921","pawmi","electric",NA,"paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png"
"922","pawmo","electric","fighting","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png"
"923","pawmot","electric","fighting","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png"
